order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
8772,11/29/2013 2:32,155556,135454,1,1,49.99,19.49
8773,11/29/2013 2:34,155553,135451,1,2,109.98,41.98
8774,11/29/2013 2:41,155564,135462,2,1,59.99,22.49
8775,11/29/2013 2:55,155571,135469,1,1,49.99,19.49
8776,11/29/2013 2:57,155589,135487,1,1,49.99,19.49
8777,11/29/2013 3:08,155591,135489,1,1,49.99,19.49
8778,11/29/2013 3:35,155623,135521,1,1,49.99,19.49
8779,11/29/2013 3:46,155632,135530,1,1,49.99,19.49
8780,11/29/2013 4:14,155651,135549,1,1,49.99,19.49
8781,11/29/2013 4:45,155677,135575,1,1,49.99,19.49
8782,11/29/2013 5:33,155747,135643,1,1,49.99,19.49
8783,11/29/2013 5:39,155757,135653,1,1,49.99,19.49
8784,11/29/2013 6:19,155812,135708,2,1,59.99,22.49
8785,11/29/2013 6:22,155810,135706,1,1,49.99,19.49
8786,11/29/2013 6:37,155848,135743,1,1,49.99,19.49
8787,11/29/2013 6:51,155862,135757,2,1,59.99,22.49
8788,11/29/2013 7:33,155916,135809,2,1,59.99,22.49
8789,11/29/2013 7:38,155926,135819,1,1,49.99,19.49
8790,11/29/2013 7:53,155952,135845,1,1,49.99,19.49
8791,11/29/2013 7:57,155971,135864,1,1,49.99,19.49
8792,11/29/2013 8:01,155979,135872,1,1,49.99,19.49
8793,11/29/2013 8:01,155963,135856,1,1,49.99,19.49
8794,11/29/2013 8:02,155966,135859,1,1,49.99,19.49
8795,11/29/2013 8:21,156009,135902,1,1,49.99,19.49
8796,11/29/2013 8:27,156044,135937,1,1,49.99,19.49
8797,11/29/2013 8:43,156063,135956,1,1,49.99,19.49
8798,11/29/2013 8:43,156068,135961,1,1,49.99,19.49
8799,11/29/2013 8:47,156074,135967,1,1,49.99,19.49
8800,11/29/2013 9:03,156125,136016,2,1,59.99,22.49
8801,11/29/2013 9:04,156130,136021,1,1,49.99,19.49
8802,11/29/2013 9:30,156188,136079,1,1,49.99,19.49
8803,11/29/2013 9:30,156200,136091,1,1,49.99,19.49
8804,11/29/2013 9:35,156211,136102,1,1,49.99,19.49
8805,11/29/2013 9:40,156216,136107,2,1,59.99,22.49
8806,11/29/2013 9:41,156237,136127,1,1,49.99,19.49
8807,11/29/2013 9:43,156227,136118,1,1,49.99,19.49
8808,11/29/2013 9:43,156240,136130,1,1,49.99,19.49
8809,11/29/2013 9:49,156243,136133,1,1,49.99,19.49
8810,11/29/2013 9:50,156253,136142,1,1,49.99,19.49
8811,11/29/2013 9:52,156244,136134,2,1,59.99,22.49
8812,11/29/2013 9:54,156275,136164,1,1,49.99,19.49
8813,11/29/2013 10:02,156307,136194,1,1,49.99,19.49
8814,11/29/2013 10:05,156304,136191,1,1,49.99,19.49
8815,11/29/2013 10:10,156317,136204,2,1,59.99,22.49
8816,11/29/2013 10:13,156338,136225,2,1,59.99,22.49
8817,11/29/2013 10:16,156379,136264,1,1,49.99,19.49
8818,11/29/2013 10:17,156361,116468,1,1,49.99,19.49
8819,11/29/2013 10:24,156399,136284,1,1,49.99,19.49
8820,11/29/2013 10:26,156413,136298,1,1,49.99,19.49
8821,11/29/2013 10:27,156435,111158,1,1,49.99,19.49
8822,11/29/2013 10:28,156408,136293,1,1,49.99,19.49
8823,11/29/2013 10:33,156440,136323,1,1,49.99,19.49
8824,11/29/2013 10:34,156448,136331,1,2,109.98,41.98
8825,11/29/2013 10:38,156467,136349,1,1,49.99,19.49
8826,11/29/2013 10:43,156487,136369,1,1,49.99,19.49
8827,11/29/2013 10:43,156492,136374,2,1,59.99,22.49
8828,11/29/2013 10:52,156520,136402,1,1,49.99,19.49
8829,11/29/2013 10:54,156554,136436,1,1,49.99,19.49
8830,11/29/2013 10:58,156534,136416,1,1,49.99,19.49
8831,11/29/2013 11:04,156613,136495,2,1,59.99,22.49
8832,11/29/2013 11:04,156578,136460,1,1,49.99,19.49
8833,11/29/2013 11:05,156586,136468,1,1,49.99,19.49
8834,11/29/2013 11:05,156604,136486,2,1,59.99,22.49
8835,11/29/2013 11:08,156605,136487,1,1,49.99,19.49
8836,11/29/2013 11:08,156609,136491,1,1,49.99,19.49
8837,11/29/2013 11:09,156593,136475,1,1,49.99,19.49
8838,11/29/2013 11:09,156587,136469,1,1,49.99,19.49
8839,11/29/2013 11:12,156625,136507,1,1,49.99,19.49
8840,11/29/2013 11:14,156648,136530,1,1,49.99,19.49
8841,11/29/2013 11:40,156698,136580,1,1,49.99,19.49
8842,11/29/2013 11:40,156722,136604,1,1,49.99,19.49
8843,11/29/2013 11:42,156734,136616,1,1,49.99,19.49
8844,11/29/2013 11:44,156729,136611,2,1,59.99,22.49
8845,11/29/2013 11:45,156745,136627,1,1,49.99,19.49
8846,11/29/2013 11:45,156723,136605,2,1,59.99,22.49
8847,11/29/2013 11:50,156765,136646,1,1,49.99,19.49
8848,11/29/2013 11:52,156769,136650,1,1,49.99,19.49
8849,11/29/2013 11:55,156767,136648,1,1,49.99,19.49
8850,11/29/2013 11:58,156775,136656,1,1,49.99,19.49
8851,11/29/2013 12:05,156850,136730,1,1,49.99,19.49
8852,11/29/2013 12:08,156854,136734,1,1,49.99,19.49
8853,11/29/2013 12:12,156840,136720,1,1,49.99,19.49
8854,11/29/2013 12:16,156862,136742,1,1,49.99,19.49
8855,11/29/2013 12:22,156891,136771,1,1,49.99,19.49
8856,11/29/2013 12:23,156888,136768,1,1,49.99,19.49
8857,11/29/2013 12:28,156936,136816,1,1,49.99,19.49
8858,11/29/2013 12:36,157004,136883,1,1,49.99,19.49
8859,11/29/2013 12:40,156990,136869,1,1,49.99,19.49
8860,11/29/2013 12:41,156996,136875,1,1,49.99,19.49
8861,11/29/2013 12:44,157008,136887,1,1,49.99,19.49
8862,11/29/2013 12:44,157031,136908,1,1,49.99,19.49
8863,11/29/2013 12:49,157027,136904,2,1,59.99,22.49
8864,11/29/2013 12:53,157052,136929,1,1,49.99,19.49
8865,11/29/2013 13:06,157111,136987,2,1,59.99,22.49
8866,11/29/2013 13:07,157122,136998,1,1,49.99,19.49
8867,11/29/2013 13:14,157151,137025,1,2,109.98,41.98
8868,11/29/2013 13:16,157182,137056,1,1,49.99,19.49
8869,11/29/2013 13:20,157168,137042,1,1,49.99,19.49
8870,11/29/2013 13:26,157214,137088,1,1,49.99,19.49
8871,11/29/2013 13:30,157232,137105,1,1,49.99,19.49
8872,11/29/2013 13:35,157250,137123,1,1,49.99,19.49
8873,11/29/2013 13:54,157321,137193,2,1,59.99,22.49
8874,11/29/2013 13:57,157318,137190,1,1,49.99,19.49
8875,11/29/2013 14:00,157323,137195,1,1,49.99,19.49
8876,11/29/2013 14:00,157337,137209,2,1,59.99,22.49
8877,11/29/2013 14:22,157424,137294,1,1,49.99,19.49
8878,11/29/2013 14:35,157531,137398,1,1,49.99,19.49
8879,11/29/2013 14:39,157498,137366,2,1,59.99,22.49
8880,11/29/2013 14:44,157564,137430,1,1,49.99,19.49
8881,11/29/2013 14:46,157565,137431,1,1,49.99,19.49
8882,11/29/2013 14:48,157568,137434,2,1,59.99,22.49
8883,11/29/2013 14:52,157589,137455,1,1,49.99,19.49
8884,11/29/2013 15:01,157614,137480,1,2,109.98,41.98
8885,11/29/2013 15:01,157615,137481,1,1,49.99,19.49
8886,11/29/2013 15:05,157642,137508,1,1,49.99,19.49
8887,11/29/2013 15:11,157655,137520,1,1,49.99,19.49
8888,11/29/2013 15:11,157643,137509,1,1,49.99,19.49
8889,11/29/2013 15:11,157670,137535,1,1,49.99,19.49
8890,11/29/2013 15:14,157674,137539,1,1,49.99,19.49
8891,11/29/2013 15:16,157707,137572,1,1,49.99,19.49
8892,11/29/2013 15:21,157724,137589,1,2,109.98,41.98
8893,11/29/2013 15:23,157714,137579,1,1,49.99,19.49
8894,11/29/2013 15:24,157712,137577,1,1,49.99,19.49
8895,11/29/2013 15:26,157749,114800,1,1,49.99,19.49
8896,11/29/2013 15:28,157753,137617,2,1,59.99,22.49
8897,11/29/2013 15:28,157740,137605,1,1,49.99,19.49
8898,11/29/2013 15:37,157796,137657,1,1,49.99,19.49
8899,11/29/2013 15:39,157825,137686,1,1,49.99,19.49
8900,11/29/2013 15:41,157792,137653,2,1,59.99,22.49
8901,11/29/2013 15:43,157794,137655,1,1,49.99,19.49
8902,11/29/2013 15:49,157843,137704,2,1,59.99,22.49
8903,11/29/2013 15:52,157838,137699,1,2,109.98,41.98
8904,11/29/2013 16:02,157863,137724,1,1,49.99,19.49
8905,11/29/2013 16:04,157877,137738,1,1,49.99,19.49
8906,11/29/2013 16:08,157902,137763,1,1,49.99,19.49
8907,11/29/2013 16:15,157929,137790,2,1,59.99,22.49
8908,11/29/2013 16:16,157931,137792,1,1,49.99,19.49
8909,11/29/2013 16:18,157954,137814,1,1,49.99,19.49
8910,11/29/2013 16:22,157960,137820,1,1,49.99,19.49
8911,11/29/2013 16:28,157991,137851,1,1,49.99,19.49
8912,11/29/2013 16:35,158059,137916,1,1,49.99,19.49
8913,11/29/2013 16:43,158042,137900,1,1,49.99,19.49
8914,11/29/2013 16:52,158089,137946,1,1,49.99,19.49
8915,11/29/2013 16:55,158085,137942,1,1,49.99,19.49
8916,11/29/2013 17:00,158130,137985,1,1,49.99,19.49
8917,11/29/2013 17:07,158177,138031,1,1,49.99,19.49
8918,11/29/2013 17:13,158193,138047,1,1,49.99,19.49
8919,11/29/2013 17:25,158248,138102,1,1,49.99,19.49
8920,11/29/2013 17:27,158256,138110,1,1,49.99,19.49
8921,11/29/2013 17:43,158291,138145,1,1,49.99,19.49
8922,11/29/2013 17:46,158327,138179,1,1,49.99,19.49
8923,11/29/2013 17:47,158324,138176,1,1,49.99,19.49
8924,11/29/2013 17:50,158370,138220,1,1,49.99,19.49
8925,11/29/2013 17:51,158366,105777,1,1,49.99,19.49
8926,11/29/2013 17:58,158368,138218,1,1,49.99,19.49
8927,11/29/2013 18:06,158416,138266,1,1,49.99,19.49
8928,11/29/2013 18:08,158429,138278,1,1,49.99,19.49
8929,11/29/2013 18:14,158439,138288,1,1,49.99,19.49
8930,11/29/2013 18:22,158482,138331,2,1,59.99,22.49
8931,11/29/2013 18:35,158516,138364,1,1,49.99,19.49
8932,11/29/2013 18:38,158539,138387,2,1,59.99,22.49
8933,11/29/2013 18:57,158577,138425,1,1,49.99,19.49
8934,11/29/2013 19:04,158594,138441,1,1,49.99,19.49
8935,11/29/2013 19:15,158623,138470,2,1,59.99,22.49
8936,11/29/2013 19:19,158641,138488,1,1,49.99,19.49
8937,11/29/2013 19:35,158662,138509,1,1,49.99,19.49
8938,11/29/2013 19:36,158670,138517,1,1,49.99,19.49
8939,11/29/2013 19:51,158707,138552,1,1,49.99,19.49
8940,11/29/2013 19:52,158697,138544,1,1,49.99,19.49
8941,11/29/2013 19:53,158715,138560,1,1,49.99,19.49
8942,11/29/2013 20:15,158763,138607,1,1,49.99,19.49
8943,11/29/2013 20:15,158753,138598,2,1,59.99,22.49
8944,11/29/2013 20:16,158748,138593,1,1,49.99,19.49
8945,11/29/2013 20:21,158771,138615,1,1,49.99,19.49
8946,11/29/2013 20:27,158783,138626,1,1,49.99,19.49
8947,11/29/2013 20:51,158850,138692,1,1,49.99,19.49
8948,11/29/2013 20:54,158855,138697,2,1,59.99,22.49
8949,11/29/2013 21:07,158877,138719,1,1,49.99,19.49
8950,11/29/2013 21:08,158894,138736,1,1,49.99,19.49
8951,11/29/2013 21:10,158887,138729,1,1,49.99,19.49
8952,11/29/2013 21:24,158910,138752,1,1,49.99,19.49
8953,11/29/2013 21:39,158959,132826,1,1,49.99,19.49
8954,11/29/2013 21:49,158978,138819,1,1,49.99,19.49
8955,11/29/2013 21:58,158992,138833,1,1,49.99,19.49
8956,11/29/2013 22:00,159004,138845,1,1,49.99,19.49
8957,11/29/2013 22:02,159021,138862,1,1,49.99,19.49
8958,11/29/2013 22:10,159019,138860,1,1,49.99,19.49
8959,11/29/2013 22:11,159056,138897,1,1,49.99,19.49
8960,11/29/2013 22:13,159042,138883,1,1,49.99,19.49
8961,11/29/2013 22:24,159069,138910,2,1,59.99,22.49
8962,11/29/2013 22:34,159080,138921,1,1,49.99,19.49
8963,11/29/2013 22:37,159088,138929,1,1,49.99,19.49
8964,11/29/2013 22:56,159129,138969,1,1,49.99,19.49
8965,11/29/2013 22:58,159149,138988,1,1,49.99,19.49
8966,11/29/2013 22:59,159148,138987,1,1,49.99,19.49
8967,11/29/2013 23:04,159151,138990,1,1,49.99,19.49
8968,11/29/2013 23:04,159155,138994,2,1,59.99,22.49
8969,11/29/2013 23:08,159169,139007,1,1,49.99,19.49
8970,11/29/2013 23:10,159171,139009,1,1,49.99,19.49
8971,11/29/2013 23:12,159182,139020,2,1,59.99,22.49
8972,11/29/2013 23:16,159198,139036,1,1,49.99,19.49
8973,11/29/2013 23:25,159199,139037,1,1,49.99,19.49
8974,11/29/2013 23:39,159225,139063,1,1,49.99,19.49
8975,11/29/2013 23:39,159232,139070,1,1,49.99,19.49
8976,11/29/2013 23:45,159238,139076,1,1,49.99,19.49
8977,11/30/2013 0:11,159297,139135,1,1,49.99,19.49
8978,11/30/2013 0:21,159309,139146,1,2,109.98,41.98
8979,11/30/2013 2:30,159328,139162,1,1,49.99,19.49
8980,11/30/2013 5:29,159337,139171,1,1,49.99,19.49
8981,11/30/2013 7:42,159350,139183,1,1,49.99,19.49
8982,11/30/2013 11:05,159372,124890,1,1,49.99,19.49
8983,11/30/2013 11:53,159381,139206,1,1,49.99,19.49
8984,11/30/2013 13:14,159401,139226,1,1,49.99,19.49
8985,11/30/2013 13:46,159411,139235,1,1,49.99,19.49
8986,11/30/2013 21:47,159490,139299,1,1,49.99,19.49
8987,12/1/2013 12:35,159589,109828,1,1,49.99,19.49
8988,12/1/2013 14:12,159608,139397,1,1,49.99,19.49
8989,12/1/2013 16:10,159633,139417,1,1,49.99,19.49
8990,12/1/2013 19:35,159656,130229,1,1,49.99,19.49
8991,12/1/2013 22:34,159701,138792,1,1,49.99,19.49
8992,12/2/2013 0:57,159777,139543,1,1,49.99,19.49
8993,12/2/2013 1:08,159792,139558,2,1,59.99,22.49
8994,12/2/2013 1:12,159785,139551,1,1,49.99,19.49
8995,12/2/2013 1:18,159805,139571,1,1,49.99,19.49
8996,12/2/2013 1:42,159842,126446,1,1,49.99,19.49
8997,12/2/2013 1:46,159855,139620,1,1,49.99,19.49
8998,12/2/2013 2:30,159896,139660,1,1,49.99,19.49
8999,12/2/2013 2:41,159905,139669,1,1,49.99,19.49
9000,12/2/2013 3:02,159921,139685,1,1,49.99,19.49
9001,12/2/2013 3:16,159935,139698,1,1,49.99,19.49
9002,12/2/2013 3:45,159951,139714,1,1,49.99,19.49
9003,12/2/2013 3:48,159966,139728,1,1,49.99,19.49
9004,12/2/2013 4:02,159970,139732,1,1,49.99,19.49
9005,12/2/2013 5:05,160026,139787,2,1,59.99,22.49
9006,12/2/2013 5:22,160039,139800,2,2,109.98,41.98
9007,12/2/2013 5:25,160048,139809,1,2,109.98,41.98
9008,12/2/2013 5:56,160070,139831,1,2,109.98,41.98
9009,12/2/2013 6:00,160082,139843,2,1,59.99,22.49
9010,12/2/2013 6:16,160101,139862,1,1,49.99,19.49
9011,12/2/2013 7:17,160163,139922,1,1,49.99,19.49
9012,12/2/2013 7:21,160156,139915,1,1,49.99,19.49
9013,12/2/2013 7:32,160191,139950,1,1,49.99,19.49
9014,12/2/2013 7:41,160200,139958,1,1,49.99,19.49
9015,12/2/2013 7:46,160189,139948,1,1,49.99,19.49
9016,12/2/2013 7:49,160198,139956,1,1,49.99,19.49
9017,12/2/2013 7:52,160216,139974,1,1,49.99,19.49
9018,12/2/2013 8:22,160243,140001,1,1,49.99,19.49
9019,12/2/2013 8:24,160246,140004,2,1,59.99,22.49
9020,12/2/2013 8:26,160260,140018,1,2,109.98,41.98
9021,12/2/2013 8:32,160258,140016,1,1,49.99,19.49
9022,12/2/2013 8:41,160266,140024,1,1,49.99,19.49
9023,12/2/2013 8:49,160280,140038,1,1,49.99,19.49
9024,12/2/2013 9:17,160336,140092,1,1,49.99,19.49
9025,12/2/2013 9:21,160359,140114,1,1,49.99,19.49
9026,12/2/2013 9:22,160340,140096,2,1,59.99,22.49
9027,12/2/2013 9:27,160355,140110,1,1,49.99,19.49
9028,12/2/2013 9:28,160363,140118,1,1,49.99,19.49
9029,12/2/2013 9:29,160376,140131,1,1,49.99,19.49
9030,12/2/2013 9:50,160436,140190,1,1,49.99,19.49
9031,12/2/2013 9:54,160449,140203,1,1,49.99,19.49
9032,12/2/2013 9:56,160442,140196,1,1,49.99,19.49
9033,12/2/2013 9:58,160480,140234,1,1,49.99,19.49
9034,12/2/2013 10:00,160464,140218,1,1,49.99,19.49
9035,12/2/2013 10:03,160481,140235,1,1,49.99,19.49
9036,12/2/2013 10:06,160477,140231,1,1,49.99,19.49
9037,12/2/2013 10:14,160496,140250,1,1,49.99,19.49
9038,12/2/2013 10:15,160512,140265,2,1,59.99,22.49
9039,12/2/2013 10:17,160515,140268,1,1,49.99,19.49
9040,12/2/2013 10:18,160517,140270,1,1,49.99,19.49
9041,12/2/2013 10:22,160533,140284,1,1,49.99,19.49
9042,12/2/2013 10:25,160536,140287,1,1,49.99,19.49
9043,12/2/2013 10:28,160562,140313,1,1,49.99,19.49
9044,12/2/2013 10:34,160584,140334,1,2,109.98,41.98
9045,12/2/2013 10:39,160603,140353,1,1,49.99,19.49
9046,12/2/2013 10:55,160629,140378,1,1,49.99,19.49
9047,12/2/2013 10:58,160631,140380,1,1,49.99,19.49
9048,12/2/2013 11:07,160685,140433,1,1,49.99,19.49
9049,12/2/2013 11:08,160691,140439,1,1,49.99,19.49
9050,12/2/2013 11:10,160698,140446,1,1,49.99,19.49
9051,12/2/2013 11:20,160734,140482,1,1,49.99,19.49
9052,12/2/2013 11:36,160783,140529,2,1,59.99,22.49
9053,12/2/2013 11:42,160787,140533,2,1,59.99,22.49
9054,12/2/2013 11:45,160817,140563,1,1,49.99,19.49
9055,12/2/2013 11:46,160814,140560,1,1,49.99,19.49
9056,12/2/2013 11:49,160852,140598,1,1,49.99,19.49
9057,12/2/2013 11:57,160866,140612,2,1,59.99,22.49
9058,12/2/2013 11:59,160868,140614,1,1,49.99,19.49
9059,12/2/2013 12:02,160872,140618,2,1,59.99,22.49
9060,12/2/2013 12:02,160875,140621,1,1,49.99,19.49
9061,12/2/2013 12:03,160877,140623,1,1,49.99,19.49
9062,12/2/2013 12:06,160908,140654,1,1,49.99,19.49
9063,12/2/2013 12:11,160916,140662,2,1,59.99,22.49
9064,12/2/2013 12:14,160932,140677,1,1,49.99,19.49
9065,12/2/2013 12:16,160943,140688,2,1,59.99,22.49
9066,12/2/2013 12:18,160967,140712,1,1,49.99,19.49
9067,12/2/2013 12:20,160945,140690,1,1,49.99,19.49
9068,12/2/2013 12:22,160966,140711,1,1,49.99,19.49
9069,12/2/2013 12:22,160954,140699,1,1,49.99,19.49
9070,12/2/2013 12:36,161014,140758,1,1,49.99,19.49
9071,12/2/2013 12:37,161016,140760,1,1,49.99,19.49
9072,12/2/2013 12:41,161040,140784,1,1,49.99,19.49
9073,12/2/2013 12:59,161115,140857,1,1,49.99,19.49
9074,12/2/2013 13:12,161163,140904,1,1,49.99,19.49
9075,12/2/2013 13:17,161161,140902,1,1,49.99,19.49
9076,12/2/2013 13:25,161177,140918,1,1,49.99,19.49
9077,12/2/2013 13:27,161206,140947,1,1,49.99,19.49
9078,12/2/2013 13:28,161226,140967,2,1,59.99,22.49
9079,12/2/2013 13:40,161245,140986,1,1,49.99,19.49
9080,12/2/2013 13:54,161314,141053,1,1,49.99,19.49
9081,12/2/2013 13:55,161312,141051,1,1,49.99,19.49
9082,12/2/2013 13:57,161302,141041,1,1,49.99,19.49
9083,12/2/2013 13:58,161318,141057,1,1,49.99,19.49
9084,12/2/2013 14:09,161311,141050,1,1,49.99,19.49
9085,12/2/2013 14:10,161354,141093,2,1,59.99,22.49
9086,12/2/2013 14:11,161350,141089,1,1,49.99,19.49
9087,12/2/2013 14:15,161363,141102,1,1,49.99,19.49
9088,12/2/2013 14:35,161463,141201,1,1,49.99,19.49
9089,12/2/2013 15:08,161556,141292,1,1,49.99,19.49
9090,12/2/2013 15:16,161567,141303,1,1,49.99,19.49
9091,12/2/2013 15:28,161594,141330,1,1,49.99,19.49
9092,12/2/2013 15:51,161665,141400,2,1,59.99,22.49
9093,12/2/2013 15:59,161691,141425,1,1,49.99,19.49
9094,12/2/2013 16:05,161692,141426,1,1,49.99,19.49
9095,12/2/2013 16:13,161726,132467,1,1,49.99,19.49
9096,12/2/2013 16:26,161761,141494,1,1,49.99,19.49
9097,12/2/2013 16:44,161832,141563,2,1,59.99,22.49
9098,12/2/2013 16:50,161824,141555,1,1,49.99,19.49
9099,12/2/2013 17:03,161884,141614,1,1,49.99,19.49
9100,12/2/2013 17:10,161919,141649,1,1,49.99,19.49
9101,12/2/2013 17:13,161906,141636,2,1,59.99,22.49
9102,12/2/2013 17:15,161903,141633,1,1,49.99,19.49
9103,12/2/2013 17:20,161915,141645,2,1,59.99,22.49
9104,12/2/2013 17:25,161944,141672,1,1,49.99,19.49
9105,12/2/2013 17:28,161945,141673,1,1,49.99,19.49
9106,12/2/2013 17:37,161992,112611,1,1,49.99,19.49
9107,12/2/2013 17:38,162012,141739,1,1,49.99,19.49
9108,12/2/2013 17:41,162003,141730,1,1,49.99,19.49
9109,12/2/2013 17:41,162018,141745,1,1,49.99,19.49
9110,12/2/2013 17:51,162036,141762,1,1,49.99,19.49
9111,12/2/2013 18:01,162066,141792,1,1,49.99,19.49
9112,12/2/2013 18:11,162104,141830,2,1,59.99,22.49
9113,12/2/2013 18:21,162130,141856,1,1,49.99,19.49
9114,12/2/2013 18:24,162137,141862,1,1,49.99,19.49
9115,12/2/2013 18:30,162156,141881,1,1,49.99,19.49
9116,12/2/2013 18:36,162157,141882,2,1,59.99,22.49
9117,12/2/2013 18:44,162164,141889,1,1,49.99,19.49
9118,12/2/2013 18:59,162237,141960,2,1,59.99,22.49
9119,12/2/2013 19:01,162238,141961,1,1,49.99,19.49
9120,12/2/2013 19:03,162219,141942,1,1,49.99,19.49
9121,12/2/2013 19:16,162248,141971,1,1,49.99,19.49
9122,12/2/2013 19:29,162280,142002,2,1,59.99,22.49
9123,12/2/2013 19:34,162293,142014,1,1,49.99,19.49
9124,12/2/2013 19:36,162286,142007,1,1,49.99,19.49
9125,12/2/2013 19:39,162303,142024,1,1,49.99,19.49
9126,12/2/2013 19:58,162349,142069,1,1,49.99,19.49
9127,12/2/2013 19:58,162320,142041,1,1,49.99,19.49
9128,12/2/2013 20:10,162366,142086,1,1,49.99,19.49
9129,12/2/2013 20:24,162389,142109,1,1,49.99,19.49
9130,12/2/2013 20:24,162393,142113,1,1,49.99,19.49
9131,12/2/2013 20:37,162421,142139,1,1,49.99,19.49
9132,12/2/2013 20:40,162410,142129,1,1,49.99,19.49
9133,12/2/2013 20:50,162429,142147,1,1,49.99,19.49
9134,12/2/2013 20:50,162438,142156,1,1,49.99,19.49
9135,12/2/2013 21:15,162495,142213,1,1,49.99,19.49
9136,12/2/2013 21:15,162498,142216,1,1,49.99,19.49
9137,12/2/2013 21:24,162502,142220,1,1,49.99,19.49
9138,12/2/2013 21:34,162523,142238,1,1,49.99,19.49
9139,12/2/2013 21:38,162517,142233,1,1,49.99,19.49
9140,12/2/2013 21:43,162541,142256,1,1,49.99,19.49
9141,12/2/2013 22:06,162582,142297,1,1,49.99,19.49
9142,12/2/2013 22:11,162594,142309,2,1,59.99,22.49
9143,12/2/2013 22:22,162623,142337,1,1,49.99,19.49
9144,12/2/2013 22:23,162613,142327,1,1,49.99,19.49
9145,12/2/2013 22:35,162627,142341,1,1,49.99,19.49
9146,12/2/2013 22:36,162632,142346,1,1,49.99,19.49
9147,12/2/2013 22:40,162641,142354,1,1,49.99,19.49
9148,12/2/2013 22:55,162670,142381,1,1,49.99,19.49
9149,12/2/2013 23:06,162681,142392,1,1,49.99,19.49
9150,12/2/2013 23:15,162694,142405,2,1,59.99,22.49
9151,12/2/2013 23:24,162699,142410,1,1,49.99,19.49
9152,12/3/2013 0:07,162779,142489,1,2,109.98,41.98
9153,12/3/2013 0:07,162767,142478,1,1,49.99,19.49
9154,12/3/2013 0:08,162770,142480,1,1,49.99,19.49
9155,12/3/2013 0:12,162781,142491,1,1,49.99,19.49
9156,12/3/2013 0:19,162782,142492,2,1,59.99,22.49
9157,12/3/2013 4:31,162806,142513,1,1,49.99,19.49
9158,12/3/2013 7:38,162825,142523,1,1,49.99,19.49
9159,12/3/2013 9:46,162850,142547,1,1,49.99,19.49
9160,12/3/2013 10:41,162873,123585,1,1,49.99,19.49
9161,12/3/2013 11:49,162902,142589,1,1,49.99,19.49
9162,12/3/2013 12:02,162905,136964,1,1,49.99,19.49
9163,12/3/2013 12:33,162920,133092,1,2,109.98,41.98
9164,12/3/2013 12:35,162921,142604,1,1,49.99,19.49
9165,12/3/2013 12:38,162919,142603,1,1,49.99,19.49
9166,12/3/2013 13:09,162939,142620,1,1,49.99,19.49
9167,12/3/2013 13:23,162944,142625,1,1,49.99,19.49
9168,12/3/2013 13:47,162955,142633,1,1,49.99,19.49
9169,12/3/2013 14:02,162964,142639,1,1,49.99,19.49
9170,12/3/2013 15:57,163001,142668,1,1,49.99,19.49
9171,12/3/2013 16:01,163004,137413,2,1,59.99,22.49
9172,12/3/2013 16:20,163014,142677,1,1,49.99,19.49
9173,12/3/2013 16:20,163012,142675,2,1,59.99,22.49
9174,12/3/2013 17:23,163043,139158,1,1,49.99,19.49
9175,12/3/2013 17:31,163048,116390,1,1,49.99,19.49
9176,12/3/2013 18:06,163062,142708,1,1,49.99,19.49
9177,12/3/2013 18:41,163078,142718,1,1,49.99,19.49
9178,12/3/2013 19:13,163081,127391,1,1,49.99,19.49
9179,12/3/2013 23:11,163123,142754,1,1,49.99,19.49
9180,12/4/2013 0:46,163142,142770,1,1,49.99,19.49
9181,12/4/2013 2:45,163154,142780,1,1,49.99,19.49
9182,12/4/2013 7:54,163200,142816,1,1,49.99,19.49
9183,12/4/2013 8:08,163201,142817,1,1,49.99,19.49
9184,12/4/2013 9:53,163241,142848,1,1,49.99,19.49
9185,12/4/2013 10:29,163257,142862,1,1,49.99,19.49
9186,12/4/2013 13:32,163352,125627,1,1,49.99,19.49
9187,12/4/2013 14:50,163388,142962,1,1,49.99,19.49
9188,12/4/2013 14:56,163396,142970,1,1,49.99,19.49
9189,12/4/2013 15:01,163398,142972,1,1,49.99,19.49
9190,12/4/2013 15:12,163406,142978,1,1,49.99,19.49
9191,12/4/2013 15:27,163417,142985,2,1,59.99,22.49
9192,12/4/2013 16:00,163428,120908,1,1,49.99,19.49
9193,12/4/2013 16:21,163434,142996,1,1,49.99,19.49
9194,12/4/2013 16:24,163437,142999,1,1,49.99,19.49
9195,12/4/2013 17:00,163451,143012,1,1,49.99,19.49
9196,12/4/2013 17:04,163452,143013,1,1,49.99,19.49
9197,12/4/2013 17:25,163465,143022,1,1,49.99,19.49
9198,12/4/2013 17:36,163472,143029,1,1,49.99,19.49
9199,12/4/2013 18:20,163497,130873,1,1,49.99,19.49
9200,12/4/2013 18:21,163498,143051,1,1,49.99,19.49
9201,12/4/2013 19:46,163526,118752,1,1,49.99,19.49
9202,12/4/2013 19:46,163522,143066,1,1,49.99,19.49
9203,12/4/2013 20:40,163540,143080,1,1,49.99,19.49
9204,12/4/2013 22:57,163577,143111,1,1,49.99,19.49
9205,12/4/2013 23:42,163588,143119,1,1,49.99,19.49
9206,12/5/2013 0:01,163591,143121,1,1,49.99,19.49
9207,12/5/2013 0:52,163598,143126,1,1,49.99,19.49
